# md_1200K_96atom.extxyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     2609      8      -48.6809      -48.6783      0.000323923      0.453583      0.445627      0.00266094      
     2610      8      -48.6918      -48.6911      8.73199e-05      0.330106      0.312182      0.00499464      
     2611      8      -48.6732      -48.6714      0.000228375      0.663446      0.613834      0.0102289      
     2612      8      -48.6565      -48.653      0.000435465      0.728889      0.696087      0.00649888      
     2613      8      -48.6887      -48.6884      3.34439e-05      0.374455      0.352652      0.00612061      
     2614      8      -48.6894      -48.6887      8.60545e-05      0.345763      0.331897      0.00349993      
     2615      8      -48.638      -48.6349      0.00038449      0.599451      0.56994      0.0055463      
     2616      8      -48.6438      -48.6417      0.000271576      0.658894      0.60908      0.00811197      
     2617      8      -48.6546      -48.6518      0.000354163      0.746676      0.701576      0.00888608      
     2618      8      -48.61      -48.6067      0.00041142      0.857494      0.822644      0.00678563      
     2619      8      -48.6736      -48.6714      0.000274435      0.587845      0.565917      0.00586482      
     2620      8      -48.595      -48.5933      0.000217519      1.0504      0.990375      0.0111272      
     2621      8      -48.6817      -48.6801      0.000195917      0.542121      0.505582      0.00846851      
     2622      8      -48.6372      -48.6347      0.000312355      0.743352      0.720386      0.00540935      
     2623      8      -48.6678      -48.665      0.000352213      0.658721      0.643973      0.00316531      
     2624      8      -48.6785      -48.6757      0.000344243      0.401664      0.394128      0.0031479      
     2625      8      -48.6741      -48.671      0.000392284      0.505519      0.493087      0.0025456      
     2626      8      -48.5936      -48.5924      0.000148957      0.784282      0.755515      0.0053866      
     2627      8      -48.6976      -48.6985      0.000112851      0.148231      0.144707      0.00389796      
     2628      8      -48.6887      -48.6864      0.000290007      0.268595      0.248495      0.0050148      
     2629      8      -48.6357      -48.6326      0.000381818      0.651572      0.628285      0.00517701      
     2630      8      -48.6693      -48.6662      0.000389405      0.354005      0.341202      0.00231135      
     2631      8      -48.6623      -48.6591      0.000398207      0.695021      0.662377      0.00563375      
     2632      8      -48.6566      -48.654      0.0003327      0.606178      0.573254      0.00678808      
     2633      8      -48.6862      -48.6847      0.000191575      0.459377      0.417658      0.00793358      
     2634      8      -48.645      -48.6422      0.000362054      0.772389      0.723571      0.00956663      
     2635      8      -48.6806      -48.6786      0.000256989      0.548272      0.521804      0.0052428      
     2636      8      -48.6582      -48.6552      0.000371101      0.335093      0.323848      0.00219733      
     2637      8      -48.6703      -48.6669      0.00041829      0.503949      0.490856      0.00214247      
     2638      8      -48.6474      -48.6449      0.000315775      0.669894      0.629164      0.0068401      
     2639      8      -48.6649      -48.663      0.000226665      0.721991      0.668116      0.0115413      
     2640      8      -48.6722      -48.6709      0.000163082      0.669487      0.633817      0.00635641      
     2641      8      -48.6799      -48.6775      0.000303086      0.467472      0.433539      0.00591371      
     2642      8      -48.5667      -48.568      0.000168212      0.778016      0.746537      0.0060069      
     2643      8      -48.6656      -48.6625      0.000384453      0.623926      0.592951      0.00694972      
     2644      8      -48.6931      -48.6914      0.000213449      0.250982      0.247026      0.00346083      
     2645      8      -48.6143      -48.6124      0.000234573      0.906102      0.83509      0.0119025      
     2646      8      -48.6731      -48.6748      0.000211986      0.533994      0.506393      0.00761262      
     2647      8      -48.6401      -48.6374      0.000340451      0.56094      0.533608      0.00583958      
     2648      8      -48.633      -48.6309      0.000257597      0.757688      0.710204      0.008024      
     2649      8      -48.6198      -48.618      0.000216218      0.454354      0.440074      0.00228731      
     2650      8      -48.6505      -48.6472      0.000409141      0.639494      0.625221      0.00377666      
     2651      8      -48.5896      -48.5899      3.17078e-05      0.462787      0.445816      0.0029419      
     2652      8      -48.6438      -48.6416      0.00027403      0.376799      0.363018      0.0025409      
     2653      8      -48.6203      -48.6183      0.000245024      0.620821      0.59212      0.00492402      
     2654      8      -48.6328      -48.6306      0.000285044      0.443287      0.424524      0.00420428      
     2655      8      -48.572      -48.5742      0.000274116      0.356616      0.345179      0.00232431      
     2656      8      -48.6803      -48.6773      0.000372644      0.507325      0.487515      0.0034369      
     2657      8      -48.659      -48.6559      0.000379792      0.693735      0.668484      0.00420867      
     2658      8      -48.6957      -48.695      8.72535e-05      0.283136      0.266877      0.00492637      
     2659      8      -48.6913      -48.6927      0.00017004      0.233175      0.226415      0.00421288      
     2660      8      -48.6538      -48.6511      0.000338114      0.380394      0.354571      0.00474399      
     2661      8      -48.6879      -48.6868      0.00014683      0.428034      0.390649      0.00767294      
     2662      8      -48.6802      -48.6803      8.1011e-06      0.488414      0.471275      0.00301444      
     2663      8      -48.6712      -48.668      0.000401361      0.492404      0.473633      0.00349146      
     2664      8      -48.6261      -48.6232      0.000372433      1.01184      0.964716      0.0104442      
     2665      8      -48.6384      -48.6361      0.000295895      0.788291      0.738368      0.00921163      
     2666      8      -48.6453      -48.6427      0.000333149      0.50336      0.483686      0.00442365      
     2667      8      -48.656      -48.6527      0.000410449      0.507859      0.485213      0.0041944      
     2668      8      -48.6415      -48.6392      0.000279937      0.461782      0.431439      0.00605384      
     2669      8      -48.6276      -48.6253      0.000286683      0.858537      0.810582      0.00828462      
     2670      8      -48.6822      -48.681      0.000153878      0.518073      0.48814      0.00563851      
     2671      8      -48.6733      -48.6761      0.000347303      0.382727      0.366963      0.00547918      
     2672      8      -48.6405      -48.6367      0.000474482      0.77599      0.74034      0.00680775      
     2673      8      -48.6787      -48.6762      0.000316572      0.130163      0.112087      0.00337171      
     2674      8      -48.6534      -48.6509      0.000316141      0.607063      0.559623      0.0072241      
     2675      8      -48.664      -48.6608      0.000400546      0.525481      0.505209      0.00346861      
     2676      8      -48.6532      -48.6502      0.000367698      0.624822      0.596375      0.00613827      
     2677      8      -48.6823      -48.6802      0.000259889      0.441507      0.419316      0.00407913      
     2678      8      -48.6827      -48.6836      0.000111413      0.365081      0.351244      0.0036873      
     2679      8      -48.6453      -48.6427      0.000327121      0.740733      0.698921      0.00777232      
     2680      8      -48.6484      -48.6457      0.000340527      0.579675      0.564667      0.00380797      
     2681      8      -48.66      -48.6572      0.000346026      0.688061      0.657975      0.0065802      
     2682      8      -48.6831      -48.6809      0.000269442      0.386753      0.378784      0.00358591      
     2683      8      -48.5709      -48.5719      0.000128743      0.584832      0.565007      0.00349868      
     2684      8      -48.6736      -48.6707      0.000371667      0.245427      0.244765      0.0020622      
     2685      8      -48.6732      -48.6706      0.000333586      0.183003      0.174926      0.00286187      
     2686      8      -48.6478      -48.6453      0.000316976      0.678854      0.63192      0.00844652      
     2687      8      -48.6413      -48.6385      0.000349823      0.75639      0.718984      0.00701075      
     2688      8      -48.663      -48.6598      0.000391992      0.791848      0.743807      0.00861389      
     2689      8      -48.6752      -48.6721      0.000385742      0.528453      0.505634      0.00439035      
     2690      8      -48.698      -48.6976      5.28814e-05      0.214961      0.212057      0.00322928      
     2691      8      -48.6622      -48.6588      0.000423496      0.452909      0.437736      0.0027451      
     2692      8      -48.6295      -48.6262      0.000413127      0.8018      0.772196      0.00466537      
     2693      8      -48.6486      -48.6455      0.00037932      0.558566      0.534684      0.00548259      
     2694      8      -48.6304      -48.6283      0.000268942      0.433513      0.408232      0.00485265      
     2695      8      -48.6168      -48.6145      0.000283407      0.636611      0.603499      0.00632458      
     2696      8      -48.6628      -48.6604      0.00029794      0.575962      0.520191      0.00842986      
     2697      8      -48.6132      -48.6121      0.000133591      0.717878      0.65769      0.00877902      
     2698      8      -48.6892      -48.6875      0.000209475      0.410176      0.380127      0.00684597      
     2699      8      -48.6744      -48.672      0.000297025      0.617087      0.579581      0.00851447      
     2700      8      -48.6654      -48.6624      0.00038423      0.692935      0.653902      0.0075875      
     2701      8      -48.6493      -48.6458      0.000433562      0.657978      0.643479      0.00237268      
     2702      8      -48.664      -48.6615      0.000321058      0.673006      0.639028      0.00721528      
     2703      8      -48.6124      -48.6118      8.2319e-05      0.622861      0.582605      0.00727486      
     2704      8      -48.6277      -48.625      0.000331588      0.602308      0.571567      0.00628873      
     2705      8      -48.6721      -48.6721      1.4042e-06      0.542915      0.523748      0.00361775      
     2706      8      -48.6168      -48.614      0.000341189      0.785926      0.754632      0.00513956      
     2707      8      -48.6887      -48.6871      0.000206854      0.395232      0.37957      0.00291353      
     2708      8      -48.6917      -48.6917      4.57033e-06      0.341502      0.322541      0.00581099      
     2709      8      -48.6672      -48.665      0.000275178      0.457126      0.422033      0.00650729      
     2710      8      -48.6746      -48.6725      0.000269463      0.573562      0.535296      0.00815209      
     2711      8      -48.652      -48.6495      0.000308936      0.443985      0.426234      0.00434424      
     2712      8      -48.6687      -48.6653      0.000425608      0.52821      0.514711      0.00227355      
     2713      8      -48.661      -48.6581      0.000357792      0.616263      0.583513      0.00714003      
     2714      8      -48.6921      -48.6916      6.52174e-05      0.356278      0.341142      0.00300218      
     2715      8      -48.6926      -48.6906      0.000249043      0.277683      0.268081      0.00369624      
     2716      8      -48.6661      -48.6627      0.000424957      0.449361      0.434948      0.00292465      
     2717      8      -48.6564      -48.6537      0.000338073      0.65209      0.624266      0.00636884      
     2718      8      -48.659      -48.6556      0.000423591      0.570816      0.551349      0.00326379      
     2719      8      -48.6881      -48.6861      0.000246179      0.416782      0.40072      0.002869      
     2720      8      -48.6661      -48.6627      0.000432315      0.599611      0.583117      0.00269925      
     2721      8      -48.6708      -48.6714      7.18031e-05      0.503851      0.482524      0.00349609      
     2722      8      -48.672      -48.6722      2.94471e-05      0.519224      0.498863      0.00441556      
     2723      8      -48.6875      -48.6864      0.000138513      0.468029      0.447154      0.00532392      
     2724      8      -48.6676      -48.6655      0.000256875      0.701694      0.668362      0.00670848      
     2725      8      -48.6048      -48.6038      0.000123097      0.674832      0.64507      0.00572279      
     2726      8      -48.6765      -48.6748      0.000214759      0.601125      0.566105      0.00835902      
     2727      8      -48.6397      -48.6366      0.000397075      0.645553      0.615401      0.00563706      
     2728      8      -48.6717      -48.6692      0.000309721      0.315272      0.287328      0.0043181      
     2729      8      -48.6391      -48.6361      0.000365414      0.677331      0.6586      0.00357332      
     2730      8      -48.6364      -48.6333      0.000385336      0.60244      0.576926      0.00369253      
     2731      8      -48.6286      -48.6262      0.000305118      0.630546      0.600487      0.00641142      
     2732      8      -48.5429      -48.5466      0.000466399      0.439278      0.427906      0.00167019      
     2733      8      -48.6504      -48.6468      0.000443751      0.784916      0.757934      0.00639248      
     2734      8      -48.6354      -48.6324      0.000376581      0.623685      0.596252      0.00525331      
     2735      8      -48.6773      -48.6757      0.000205744      0.624535      0.589055      0.00721448      
     2736      8      -48.6591      -48.6552      0.000492601      0.688763      0.657909      0.00558713      
     2737      8      -48.6783      -48.6759      0.000298142      0.480104      0.462911      0.00437026      
     2738      8      -48.6543      -48.6519      0.000309617      0.398301      0.382264      0.0035563      
     2739      8      -48.6237      -48.6221      0.000190227      0.328174      0.319222      0.00155295      
     2740      8      -48.6573      -48.6541      0.000399846      0.653443      0.629597      0.00385466      
     2741      8      -48.672      -48.669      0.000383638      0.635519      0.597494      0.00626648      
     2742      8      -48.681      -48.6782      0.000353548      0.338095      0.337855      0.00219837      
     2743      8      -48.6576      -48.6541      0.000429296      0.608906      0.577034      0.00607142      
     2744      8      -48.6459      -48.6422      0.000453349      0.761197      0.740489      0.00360796      
     2745      8      -48.6758      -48.6727      0.000395796      0.280531      0.272187      0.00143423      
     2746      8      -48.6676      -48.664      0.000450371      0.560118      0.542506      0.00346164      
     2747      8      -48.6557      -48.6524      0.000418093      0.545208      0.536886      0.00178519      
     2748      8      -48.6256      -48.6237      0.000243525      0.679365      0.624333      0.0089388      
     2749      8      -48.6652      -48.6628      0.000297451      0.441563      0.404079      0.00550371      
     2750      8      -48.6535      -48.6506      0.000358856      0.482013      0.464631      0.00353638      
     2751      8      -48.6364      -48.6345      0.000225533      0.259792      0.24894      0.00261852      
     2752      8      -48.6438      -48.6412      0.000327079      0.433902      0.422297      0.00228476      
     2753      8      -48.6773      -48.6746      0.000334387      0.420192      0.397032      0.00497505      
     2754      8      -48.5832      -48.5845      0.000152606      0.352968      0.342051      0.00208836      
     2755      8      -48.6782      -48.6791      0.00011732      0.457865      0.43993      0.00395728      
     2756      8      -48.6351      -48.6328      0.000297404      0.564681      0.539754      0.00472698      
     2757      8      -48.6838      -48.6815      0.000295325      0.464281      0.452205      0.00355665      
     2758      8      -48.6834      -48.6814      0.000246723      0.465461      0.441786      0.00469716      
     2759      8      -48.6103      -48.6093      0.000127851      0.383125      0.366995      0.00317767      
     2760      8      -48.6704      -48.6674      0.000379857      0.593719      0.565611      0.00478666      
     2761      8      -48.6597      -48.6564      0.000420582      0.606096      0.588836      0.00404826      
     2762      8      -48.6813      -48.6787      0.00033326      0.400863      0.393833      0.00260733      
     2763      8      -48.6659      -48.663      0.000370627      0.698051      0.667432      0.00411508      
     2764      8      -48.6525      -48.6491      0.00042632      0.639441      0.607194      0.00583797      
     2765      8      -48.6569      -48.654      0.000370869      0.496698      0.472748      0.00407659      
     2766      8      -48.6962      -48.6984      0.000277056      0.0872565      0.0665906      0.00464121      
     2767      8      -48.6685      -48.6664      0.000264891      0.629371      0.59601      0.00767834      
     2768      8      -48.6684      -48.6654      0.000380383      0.329601      0.3211      0.00160599      
     2769      8      -48.6621      -48.659      0.000387637      0.333161      0.328714      0.000991228      
     2770      8      -48.6553      -48.6525      0.00035223      0.288097      0.277751      0.00170803      
     2771      8      -48.6545      -48.6512      0.000408926      0.533983      0.523407      0.0033118      
     2772      8      -48.6856      -48.6831      0.000311988      0.259874      0.237758      0.00451007      
     2773      8      -48.6801      -48.6798      3.31296e-05      0.489175      0.460011      0.00770324      
     2774      8      -48.68      -48.6789      0.000133053      0.53025      0.504568      0.00476743      
     2775      8      -48.6175      -48.6163      0.000149288      0.220197      0.214059      0.00138042      
     2776      8      -48.671      -48.6684      0.000329961      0.58351      0.547217      0.00711844      
     2777      8      -48.6529      -48.6491      0.000482573      0.645007      0.622538      0.00415301      
     2778      8      -48.6718      -48.67      0.000227694      0.637806      0.607715      0.00538161      
     2779      8      -48.6397      -48.6362      0.000430503      0.742318      0.717596      0.00469606      
     2780      8      -48.682      -48.6837      0.000213663      0.422677      0.395962      0.00717749      
     2781      8      -48.6765      -48.6743      0.000271861      0.605786      0.573889      0.00505559      
     2782      8      -48.639      -48.6368      0.000271977      0.372694      0.361894      0.00221366      
     2783      8      -48.6231      -48.6209      0.00027622      0.536974      0.510769      0.00463893      
     2784      8      -48.6882      -48.6866      0.000201936      0.406553      0.38109      0.00629836      
     2785      8      -48.6379      -48.6353      0.000328781      0.923185      0.86895      0.0110632      
     2786      8      -48.6928      -48.6923      6.90095e-05      0.323187      0.31323      0.00225142      
     2787      8      -48.6093      -48.6085      9.92631e-05      0.441619      0.423463      0.00308174      
     2788      8      -48.6506      -48.6472      0.000420287      0.484617      0.470942      0.00275183      
     2789      8      -48.6394      -48.6376      0.000229949      0.447934      0.422791      0.0048795      
     2790      8      -48.6566      -48.6537      0.000356682      0.68475      0.630916      0.00947662      
     2791      8      -48.6884      -48.6867      0.000203341      0.387058      0.367757      0.00552073      
     2792      8      -48.677      -48.6749      0.000269995      0.467795      0.438201      0.00604389      
     2793      8      -48.6935      -48.6931      4.90484e-05      0.272891      0.266381      0.0035622      
     2794      8      -48.6748      -48.6718      0.000373634      0.568968      0.544623      0.00603972      
     2795      8      -48.6852      -48.6839      0.00015753      0.494818      0.471551      0.00554649      
     2796      8      -48.6287      -48.6267      0.000246985      0.389038      0.376333      0.00249264      
     2797      8      -48.6753      -48.6726      0.000326333      0.562088      0.527261      0.00758648      
     2798      8      -48.6036      -48.6024      0.000153529      0.453978      0.443311      0.00167025      
     2799      8      -48.6305      -48.6274      0.000387201      0.767111      0.740796      0.00500384      
     2800      8      -48.6925      -48.6911      0.00018596      0.310492      0.301533      0.00407663      
     2801      8      -48.6537      -48.6512      0.000312113      0.399806      0.381957      0.00405507      
     2802      8      -48.6696      -48.67      4.84874e-05      0.630776      0.602653      0.00731543      
     2803      8      -48.6659      -48.6634      0.00031272      0.771293      0.726261      0.00773842      
     2804      8      -48.638      -48.6348      0.000399276      0.650497      0.636248      0.00393935      
     2805      8      -48.6802      -48.678      0.000266238      0.504331      0.475151      0.00695176      
     2806      8      -48.6543      -48.6518      0.000314995      0.436449      0.407481      0.00517521      
     2807      8      -48.6741      -48.6717      0.000297912      0.529163      0.501956      0.0061496      
     2808      8      -48.6643      -48.6608      0.000435582      0.442658      0.427477      0.00255154      
     2809      8      -48.6363      -48.6331      0.000403943      0.897316      0.839462      0.0107146      
     2810      8      -48.679      -48.6761      0.000366446      0.45422      0.443592      0.00220365      
     2811      8      -48.6673      -48.6643      0.000369848      0.531374      0.512544      0.00491612      
     2812      8      -48.6412      -48.6381      0.000389228      0.713207      0.692722      0.00493143      
     2813      8      -48.6896      -48.69      5.0081e-05      0.425118      0.392737      0.00776382      
     2814      8      -48.5968      -48.5968      1.05172e-06      0.49239      0.472799      0.00389683      
     2815      8      -48.6464      -48.6434      0.000376429      0.905203      0.861614      0.0100572      
     2816      8      -48.6873      -48.6861      0.000148856      0.423204      0.388538      0.00730822      
     2817      8      -48.6591      -48.6566      0.000310301      0.786692      0.749703      0.00792442      
     2818      8      -48.6436      -48.641      0.000331782      0.776648      0.729031      0.00876866      
     2819      8      -48.5969      -48.5969      3.31987e-06      0.442606      0.426663      0.00252464      
     2820      8      -48.6928      -48.6908      0.000242834      0.312374      0.301093      0.00324201      
     2821      8      -48.6751      -48.672      0.00038979      0.393606      0.377868      0.00283613      
     2822      8      -48.6718      -48.67      0.000220481      0.676679      0.64335      0.00755595      
     2823      8      -48.662      -48.6597      0.000282151      0.690024      0.643338      0.00993943      
     2824      8      -48.6786      -48.6786      6.21861e-06      0.587424      0.559097      0.00685182      
     2825      8      -48.6156      -48.6128      0.000347934      0.812493      0.780896      0.00668973      
     2826      8      -48.65      -48.6463      0.000463703      0.713028      0.687472      0.00417852      
     2827      8      -48.6475      -48.6443      0.000399364      0.409369      0.405303      0.0014319      
     2828      8      -48.6791      -48.6761      0.000373793      0.413072      0.40799      0.00179963      
     2829      8      -48.6299      -48.6285      0.000169902      0.365155      0.346707      0.00373561      
     2830      8      -48.6926      -48.692      6.70489e-05      0.374521      0.340828      0.00759571      
     2831      8      -48.6264      -48.6231      0.000413957      0.641524      0.615819      0.00469738      
     2832      8      -48.6301      -48.6278      0.000285487      0.536868      0.509962      0.00548404      
     2833      8      -48.6793      -48.6762      0.000388133      0.440886      0.43357      0.00137722      
     2834      8      -48.6521      -48.6489      0.000401291      0.669782      0.648172      0.00508769      
     2835      8      -48.6462      -48.644      0.000277679      0.431232      0.409312      0.00448468      
     2836      8      -48.6517      -48.6487      0.000382361      0.393298      0.384205      0.00182794      
     2837      8      -48.6724      -48.6703      0.000271558      0.634692      0.601471      0.00750147      
     2838      8      -48.616      -48.6146      0.000179683      0.598609      0.557637      0.00636337      
     2839      8      -48.6734      -48.6727      9.04883e-05      0.629169      0.59795      0.00743567      
     2840      8      -48.6191      -48.6178      0.000168028      0.600648      0.559356      0.00658822      
     2841      8      -48.6868      -48.6843      0.000320214      0.400976      0.387451      0.00252126      
     2842      8      -48.6197      -48.6181      0.000194128      0.561546      0.536265      0.00413929      
     2843      8      -48.6821      -48.6814      8.79928e-05      0.567213      0.525809      0.00933553      
     2844      8      -48.6442      -48.6412      0.000366419      0.368449      0.355209      0.00248631      
     2845      8      -48.6272      -48.6256      0.000203165      0.702965      0.635701      0.0101215      
     2846      8      -48.6775      -48.6745      0.000374646      0.572563      0.537593      0.00593922      
     2847      8      -48.6611      -48.6586      0.000305294      0.5048      0.472571      0.00591299      
     2848      8      -48.6725      -48.6706      0.000243751      0.659705      0.615567      0.00942062      
     2849      8      -48.6265      -48.6252      0.000159623      0.560207      0.510167      0.00786758      
     2850      8      -48.6419      -48.6382      0.000473254      0.867432      0.824549      0.00822924      
     2851      8      -48.6652      -48.6621      0.000397189      0.412177      0.407438      0.00241132      
     2852      8      -48.6559      -48.6533      0.000314455      0.324086      0.314347      0.00255862      
     2853      8      -48.6754      -48.6726      0.00034854      0.414917      0.39263      0.00525654      
     2854      8      -48.6626      -48.6593      0.000411231      0.394608      0.382831      0.00204124      
     2855      8      -48.6696      -48.6672      0.00030294      0.659572      0.627293      0.00672231      
     2856      8      -48.6463      -48.6425      0.000472877      0.771541      0.73557      0.00693626      
     2857      8      -48.6499      -48.6467      0.000391916      0.586173      0.556439      0.00530441      
     2858      8      -48.6412      -48.6383      0.000358509      0.67226      0.640047      0.00559747      
     2859      8      -48.6934      -48.6928      7.21822e-05      0.353667      0.335758      0.00515626      
     2860      8      -48.6886      -48.6877      0.000106137      0.452057      0.418678      0.00839861      
     2861      8      -48.6665      -48.6638      0.000339464      0.605764      0.580817      0.00602788      
     2862      8      -48.6487      -48.6457      0.000382362      0.807106      0.776971      0.00719248      
     2863      8      -48.6146      -48.6119      0.000332516      0.885513      0.850269      0.0068792      
     2864      8      -48.6729      -48.6702      0.000342077      0.303129      0.292758      0.00276897      
     2865      8      -48.6749      -48.6721      0.000349361      0.350115      0.301461      0.00642076      
     2866      8      -48.6496      -48.6476      0.00025273      0.200472      0.198421      0.000732559      
     2867      8      -48.6105      -48.6092      0.000164273      0.674525      0.63779      0.00736404      
     2868      8      -48.6353      -48.6324      0.000368794      0.91229      0.867307      0.00974571      
     2869      8      -48.6709      -48.6675      0.000422885      0.448404      0.436291      0.00200811      
     2870      8      -48.6465      -48.6442      0.000280424      0.777334      0.718863      0.0101856      
     2871      8      -48.6676      -48.6652      0.000303746      0.41748      0.383379      0.00551686      
     2872      8      -48.6819      -48.6794      0.000317469      0.368034      0.347154      0.00491143      
     2873      8      -48.5725      -48.5738      0.000157995      0.522599      0.508161      0.00262672      
     2874      8      -48.6694      -48.6664      0.000372318      0.352449      0.346211      0.0012325      
     2875      8      -48.6686      -48.6665      0.000260415      0.374303      0.344272      0.00526127      
     2876      8      -48.6232      -48.6207      0.000310196      0.771883      0.734106      0.00791411      
     2877      8      -48.649      -48.6457      0.000405303      0.454859      0.4501      0.00130426      
     2878      8      -48.6586      -48.6553      0.000402552      0.531119      0.521008      0.00330607      
     2879      8      -48.6444      -48.642      0.000301505      0.415074      0.40361      0.00255223      
     2880      8      -48.6397      -48.6371      0.000324595      0.490583      0.468729      0.00470818      
     2881      8      -48.691      -48.6893      0.000212884      0.258165      0.241049      0.00597282      
     2882      8      -48.6134      -48.6122      0.000145935      0.460752      0.441724      0.00284969      
     2883      8      -48.6707      -48.668      0.000330897      0.503214      0.47641      0.00643333      
     2884      8      -48.6357      -48.6328      0.000357177      0.867013      0.825914      0.00892482      
     2885      8      -48.6732      -48.67      0.000406778      0.344293      0.334409      0.00324884      
     2886      8      -48.6925      -48.6906      0.000230766      0.258827      0.242984      0.00468954      
     2887      8      -48.636      -48.6325      0.000440796      0.668309      0.643267      0.00409852      
     2888      8      -48.5985      -48.5978      9.09964e-05      0.594627      0.567529      0.00529629      
     2889      8      -48.6923      -48.6904      0.000242872      0.208658      0.207358      0.00301471      
     2890      8      -48.688      -48.6868      0.000153116      0.457341      0.435539      0.00559245      
     2891      8      -48.6953      -48.6951      2.74883e-05      0.264642      0.257764      0.00253522      
     2892      8      -48.6018      -48.6011      8.32017e-05      0.39492      0.381551      0.00205741      
     2893      8      -48.6358      -48.632      0.000472467      0.647966      0.623904      0.00458521      
     2894      8      -48.6796      -48.6767      0.000362931      0.495581      0.472429      0.00414567      
     2895      8      -48.6398      -48.6375      0.000291976      0.660905      0.617898      0.00800732      
     2896      8      -48.6235      -48.6219      0.000196407      0.470738      0.446738      0.00491901      
     2897      8      -48.6448      -48.6421      0.000341322      0.476186      0.460399      0.00278444      
     2898      8      -48.6816      -48.6788      0.000347879      0.425524      0.407851      0.00375421      
     2899      8      -48.6798      -48.6771      0.000334243      0.385403      0.363207      0.00535415      
     2900      8      -48.6599      -48.6571      0.000356856      0.568717      0.543272      0.00601803      
     2901      8      -48.6452      -48.6425      0.000328717      0.403787      0.384841      0.00334657      
     2902      8      -48.6899      -48.6889      0.000123619      0.42938      0.404276      0.00611324      
     2903      8      -48.6734      -48.6718      0.000207929      0.630148      0.599473      0.00494954      
     2904      8      -48.6272      -48.6239      0.000418206      1.04514      0.991531      0.0112698      
     2905      8      -48.6624      -48.6594      0.000377556      0.492746      0.474524      0.00434327      
     2906      8      -48.6689      -48.6664      0.000311479      0.673136      0.636935      0.00734783      
     2907      8      -48.6527      -48.6499      0.00035225      0.746057      0.706736      0.00823165      
     2908      8      -48.6428      -48.6395      0.000406911      0.620508      0.609034      0.0035209      
     2909      8      -48.6423      -48.6404      0.000240972      0.513451      0.469037      0.00704325      
     2910      8      -48.6638      -48.6625      0.000166505      0.748121      0.707924      0.00949465      
     2911      8      -48.6058      -48.6044      0.000168695      0.731175      0.705806      0.00418797      
     2912      8      -48.6743      -48.6722      0.000260204      0.637835      0.593472      0.00930649      
     2913      8      -48.6739      -48.6715      0.000296788      0.672637      0.640537      0.00651033      
     2914      8      -48.658      -48.6545      0.000433899      0.619094      0.597851      0.00390787      
     2915      8      -48.6826      -48.6869      0.000531718      0.222083      0.215611      0.00452108      
     2916      8      -48.6273      -48.6247      0.000324067      0.6038      0.574512      0.00624968      
     2917      8      -48.6313      -48.6277      0.000442079      0.7711      0.736127      0.00640487      
     2918      8      -48.6873      -48.6889      0.000201977      0.35926      0.346549      0.00342055      
     2919      8      -48.6613      -48.6596      0.000206527      0.786127      0.74477      0.00928734      
     2920      8      -48.6819      -48.6786      0.000405099      0.324769      0.316546      0.00162342      
     2921      8      -48.6452      -48.6428      0.000301029      0.366358      0.34655      0.00354617      
     2922      8      -48.6425      -48.6397      0.000346004      0.455117      0.436516      0.00344222      
     2923      8      -48.5982      -48.5977      6.69602e-05      0.722495      0.689761      0.00621427      
     2924      8      -48.6729      -48.6705      0.000309837      0.476053      0.429277      0.00796823      
     2925      8      -48.6209      -48.6188      0.000267204      0.742731      0.71511      0.0059528      
     2926      8      -48.6893      -48.6871      0.000275086      0.338999      0.330505      0.00180054      
     2927      8      -48.5963      -48.5957      7.39064e-05      0.850196      0.78992      0.00930791      
     2928      8      -48.6897      -48.6875      0.000274953      0.370469      0.359362      0.00288296      
     2929      8      -48.6369      -48.6342      0.000335001      0.788212      0.767529      0.00478745      
     2930      8      -48.6693      -48.6662      0.000396592      0.449071      0.437785      0.00233602      
     2931      8      -48.6651      -48.6615      0.000442803      0.578459      0.552624      0.00470074      
     2932      8      -48.6645      -48.6616      0.000365578      0.627426      0.607175      0.00529491      
     2933      8      -48.6751      -48.6723      0.000344153      0.452195      0.43596      0.00374499      
     2934      8      -48.6566      -48.6534      0.000403883      0.793394      0.74642      0.00862199      
     2935      8      -48.6347      -48.6325      0.000266191      0.683191      0.622029      0.0100616      
     2936      8      -48.6475      -48.6449      0.00032159      0.427615      0.41211      0.00270612      
     2937      8      -48.6897      -48.688      0.00021008      0.377085      0.351242      0.00617799      
     2938      8      -48.6398      -48.6373      0.000319638      0.45307      0.435194      0.00312923      
     2939      8      -48.67      -48.6667      0.000418743      0.530368      0.509105      0.00392346      
     2940      8      -48.6565      -48.6534      0.000386226      0.755193      0.726173      0.00518991      
     2941      8      -48.6859      -48.6842      0.000208784      0.480351      0.451346      0.00534651      
     2942      8      -48.6835      -48.6813      0.000274016      0.480763      0.462873      0.00499326      
     2943      8      -48.6642      -48.661      0.00040221      0.650714      0.626595      0.00453935      
     2944      8      -48.6923      -48.691      0.000159943      0.304959      0.293653      0.00355036      
     2945      8      -48.6898      -48.6884      0.000173177      0.381387      0.342447      0.00836178      
     2946      8      -48.655      -48.6523      0.000333764      0.415278      0.404268      0.00288588      
     2947      8      -48.6699      -48.6666      0.000404505      0.456755      0.443691      0.00255103      
     2948      8      -48.6213      -48.6201      0.000156368      0.412937      0.391378      0.00418376      
