# column   1     --> step : The current simulation time step.
# column   2     --> time{femtosecond} : The elapsed simulation time.
# column   3     --> kinetic_md{atomic_unit} : The kinetic energy of the (extended) classical system.
# column   4     --> spring{atomic_unit} : The total spring potential energy between the beads of all the ring polymers in the system.
# column   5     --> potential{atomic_unit} : The physical system potential energy.
# column   6     --> conserved{atomic_unit} : The value of the conserved energy quantity per bead.
# column   7     --> kinetic_td{atomic_unit} : The primitive quantum kinetic energy of the physical system.
# column   8     --> kinetic_cv{atomic_unit} : The centroid-virial quantum kinetic energy of the physical system.
# column   9     --> pressure_cv{atomic_unit} : The quantum estimator for pressure of the physical system.
    1.18000000e+04     1.18000000e+04     6.23754407e-05     6.22434613e-10     6.64756870e-05     1.55818110e-05     6.49824255e-05     8.27214489e-05     3.54536997e-07   
    1.19000000e+04     1.19000000e+04     5.80323970e-05     4.50372958e-10     4.76034678e-05     1.11581899e-05     6.49825975e-05     6.38492298e-05     2.53885162e-07   
    1.20000000e+04     1.20000000e+04     1.67502213e-05     8.86248830e-10     1.18710222e-04     2.78254447e-05     6.49821617e-05     1.34955984e-04     6.33121182e-07   
    1.21000000e+04     1.21000000e+04     3.20703751e-05     8.64011953e-10     1.17060265e-04     2.74386951e-05     6.49821839e-05     1.33306027e-04     6.24321416e-07   
    1.22000000e+04     1.22000000e+04     2.16377786e-05     2.02130944e-10     2.46025604e-05     5.76679811e-06     6.49828458e-05     4.08483224e-05     1.31213655e-07   
    1.23000000e+04     1.23000000e+04     2.27648287e-05     7.30256583e-10     8.13185569e-05     1.90609499e-05     6.49823176e-05     9.75643189e-05     4.33698970e-07   
    1.24000000e+04     1.24000000e+04     6.55634114e-05     5.03676928e-10     4.98938417e-05     1.16950604e-05     6.49825442e-05     6.61396037e-05     2.66100489e-07   
    1.25000000e+04     1.25000000e+04     3.88114095e-05     5.42748790e-10     6.67284678e-05     1.56410369e-05     6.49825052e-05     8.29742298e-05     3.55885162e-07   
    1.26000000e+04     1.26000000e+04     3.68792987e-05     7.31307704e-10     7.31587989e-05     1.71483379e-05     6.49823166e-05     8.94045609e-05     3.90180261e-07   
    1.27000000e+04     1.27000000e+04     8.48493110e-05     4.88496293e-10     5.81558580e-05     1.36316369e-05     6.49825594e-05     7.44016200e-05     3.10164576e-07   
    1.28000000e+04     1.28000000e+04     1.01655791e-04     3.90020541e-10     4.28615812e-05     1.00466931e-05     6.49826579e-05     5.91073432e-05     2.28595100e-07   
    1.29000000e+04     1.29000000e+04     4.47910902e-05     4.30163509e-10     4.70391713e-05     1.10259149e-05     6.49826177e-05     6.32849332e-05     2.50875580e-07   
    1.30000000e+04     1.30000000e+04     4.25106896e-05     4.63515691e-10     6.32979215e-05     1.48369067e-05     6.49825844e-05     7.95436834e-05     3.37588914e-07   
    1.31000000e+04     1.31000000e+04     4.12139615e-05     6.77518104e-10     8.14793270e-05     1.90986172e-05     6.49823704e-05     9.77250890e-05     4.34556411e-07   
    1.32000000e+04     1.32000000e+04     2.63881536e-05     5.99323438e-10     6.17780908e-05     1.44807074e-05     6.49824486e-05     7.80238528e-05     3.29483151e-07   
    1.33000000e+04     1.33000000e+04     3.77536826e-05     3.98688461e-10     5.38439254e-05     1.26209103e-05     6.49826492e-05     7.00896874e-05     2.87167602e-07   
    1.34000000e+04     1.34000000e+04     3.98705219e-05     5.55880875e-10     6.31131374e-05     1.47936230e-05     6.49824920e-05     7.93588994e-05     3.36603400e-07   
    1.35000000e+04     1.35000000e+04     3.63492292e-05     1.97170550e-10     2.87520041e-05     6.73940840e-06     6.49828507e-05     4.49977661e-05     1.53344022e-07   
    1.36000000e+04     1.36000000e+04     3.41489997e-05     7.18112101e-10     1.01615965e-04     2.38185717e-05     6.49823298e-05     1.17861727e-04     5.41951814e-07   
    1.37000000e+04     1.37000000e+04     7.77988737e-05     3.92235853e-10     5.48581195e-05     1.28586310e-05     6.49826557e-05     7.11038815e-05     2.92576637e-07   
    1.38000000e+04     1.38000000e+04     6.11476722e-05     4.43160468e-10     4.73220003e-05     1.10922129e-05     6.49826047e-05     6.35677623e-05     2.52384002e-07   
