# Bulk.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     1      8      -38.6775      -38.7277      0.00627444      1.86715e-14      0      3.43675e-15      
# EOS.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     1462      65      -312.683      -312.657      0.000391374      1.07032      0.0991951      0.0495023      
     1463      65      -312.687      -312.658      0.000459545      1.05445      0.11678      0.0499804      
     1464      65      -312.691      -312.658      0.000509644      1.04716      0.0714154      0.0504608      
     1465      65      -312.693      -312.658      0.000529122      1.04572      0.085918      0.0506147      
     1466      65      -312.695      -312.659      0.000555766      1.03961      0.0546479      0.0502084      
     1467      65      -312.696      -312.659      0.000566566      1.03815      0.0697518      0.0500726      
     1468      65      -312.697      -312.659      0.000582481      1.04599      0.0530433      0.0499569      
     1469      65      -312.697      -312.659      0.000587651      1.04872      0.0658187      0.0499698      
     1470      65      -312.639      -312.606      0.000511798      1.16803      0.790077      0.0571372      
     1471      65      -312.699      -312.659      0.00061551      1.03978      0.0548668      0.0500355      
     1472      65      -312.699      -312.659      0.000615663      1.03978      0.0547055      0.0500375      
     1473      65      -312.701      -312.659      0.000638476      1.03937      0.0327702      0.0502155      
     1474      65      -312.701      -312.659      0.0006435      1.03939      0.0361955      0.0502463      
     1475      65      -312.702      -312.659      0.00064812      1.04169      0.0205423      0.0501526      
     1476      65      -312.702      -312.659      0.000650947      1.04327      0.0254478      0.0501228      
     1477      65      -312.64      -312.608      0.000497482      1.17756      0.792179      0.0567983      
     1478      65      -312.653      -312.63      0.000351712      1.10921      0.448443      0.0531636      
     1479      65      -312.657      -312.637      0.000310731      1.11362      0.457519      0.0525691      
     1480      65      -312.663      -312.645      0.000268398      1.11015      0.306292      0.0519048      
     1481      65      -312.665      -312.647      0.00026428      1.13092      0.417909      0.0519725      
     1482      65      -312.67      -312.653      0.000271294      1.08049      0.198526      0.0505591      
     1483      65      -312.671      -312.653      0.000280979      1.07326      0.224083      0.0503019      
     1484      65      -312.556      -312.716      0.00245898      1.70603      2.1683      0.0548555      
     1485      65      -312.662      -312.865      0.00312184      0.723908      0.0850093      0.0353781      
     1486      65      -312.663      -312.866      0.00312055      0.710125      0.0978434      0.0353555      
     1487      65      -312.663      -312.866      0.00312672      0.704935      0.0597033      0.0355672      
     1488      65      -312.663      -312.867      0.00312958      0.703003      0.0712621      0.0357492      
     1489      65      -312.662      -312.867      0.00315186      0.715424      0.0510892      0.0353912      
     1490      65      -312.661      -312.867      0.00318057      0.735178      0.0911085      0.034933      
     1491      65      -312.661      -312.867      0.0031836      0.726305      0.0779976      0.0349735      
     1492      65      -312.66      -312.868      0.00319115      0.701121      0.0884118      0.0350723      
     1493      65      -312.66      -312.868      0.0032015      0.706462      0.0569554      0.0347023      
     1494      65      -312.659      -312.868      0.00321358      0.715709      0.0786485      0.0342396      
     1495      65      -312.648      -312.843      0.00299992      0.836969      0.522697      0.0382972      
     1496      65      -312.66      -312.868      0.00321226      0.703759      0.0608231      0.0342067      
     1497      65      -312.66      -312.869      0.00320804      0.683159      0.0836911      0.0342084      
     1498      65      -312.66      -312.869      0.0032153      0.684955      0.056055      0.0336556      
     1499      65      -312.66      -312.869      0.0032225      0.68906      0.0657281      0.0330598      
     1500      65      -312.66      -312.869      0.00322051      0.680362      0.042904      0.0331579      
     1501      65      -312.66      -312.869      0.00321878      0.675484      0.0518276      0.033199      
     1502      65      -312.66      -312.87      0.00322412      0.688107      0.0412773      0.0330298      
     1503      65      -312.66      -312.87      0.0032297      0.705088      0.0780404      0.0329934      
     1504      65      -312.66      -312.87      0.0032277      0.702707      0.0744336      0.0330445      
     1505      65      -312.661      -312.87      0.00322154      0.695741      0.0696474      0.0332357      
     1506      65      -312.651      -312.846      0.00299154      0.809321      0.482817      0.038081      
     1507      65      -312.661      -312.87      0.00321828      0.68714      0.0506457      0.0332084      
     1508      65      -312.662      -312.87      0.00320988      0.668516      0.0465409      0.0331162      
     1509      65      -312.661      -312.87      0.00321206      0.672609      0.036282      0.0329084      
     1510      65      -312.661      -312.87      0.00321653      0.682778      0.0466624      0.032377      
     1511      65      -312.657      -312.855      0.0030438      0.781027      0.293006      0.0371716      
     1512      65      -312.659      -312.858      0.00305725      0.785616      0.294634      0.0376768      
     1513      65      -312.663      -312.862      0.00305284      0.715069      0.18244      0.0380908      
     1514      65      -312.665      -312.863      0.00304031      0.676828      0.235039      0.038479      
     1515      65      -312.661      -312.864      0.00312315      0.745549      0.136655      0.0354088      
     1516      65      -312.662      -312.864      0.00312065      0.742558      0.131254      0.035506      
     1517      65      -312.7      -312.334      0.0056389      1.36148      1.18833      0.0445772      
     1518      65      -312.79      -312.397      0.00604677      0.976815      0.0437128      0.0459211      
     1519      65      -312.791      -312.397      0.00605903      0.971598      0.0540431      0.0456793      
     1520      65      -312.792      -312.398      0.00606853      0.9652      0.0408308      0.0454925      
     1521      65      -312.793      -312.398      0.00608446      0.955878      0.0636031      0.0453075      
     1522      65      -312.794      -312.398      0.00608932      0.951218      0.0499538      0.0450951      
     1523      65      -312.795      -312.398      0.00610461      0.937509      0.0446468      0.0444672      
     1524      65      -312.795      -312.398      0.00610878      0.933405      0.0207384      0.0442545      
     1525      65      -312.795      -312.398      0.00611165      0.931068      0.020608      0.0441752      
     1526      65      -312.795      -312.398      0.00611391      0.930147      0.0150402      0.0442023      
     1527      65      -312.796      -312.398      0.00611693      0.929039      0.0223587      0.0442786      
     1528      65      -312.742      -312.378      0.00559713      1.12076      0.462864      0.0433461      
     1529      65      -312.75      -312.383      0.0056561      1.09995      0.406434      0.0450519      
     1530      65      -312.763      -312.39      0.00573708      1.06287      0.263609      0.0455022      
     1531      65      -312.777      -312.394      0.00589525      1.03164      0.229844      0.0475886      
     1532      65      -312.783      -312.396      0.00595649      1.01392      0.097246      0.0468875      
     1533      65      -312.786      -312.396      0.00598702      1.0102      0.0958695      0.0465854      
     1534      65      -312.788      -312.397      0.00601515      0.992942      0.0567551      0.046336      
     1535      65      -312.789      -312.397      0.00603187      0.984457      0.0704785      0.0461871      
     1536      65      -312.126      -311.235      0.0137037      1.25491      0.999656      0.0480013      
     1537      65      -312.199      -311.275      0.0142234      0.993811      0.0219597      0.0400125      
     1538      65      -312.199      -311.275      0.0142249      0.993298      0.0245544      0.0401614      
     1539      65      -312.199      -311.275      0.0142216      0.994487      0.0125806      0.0399998      
     1540      65      -312.199      -311.275      0.0142208      0.994826      0.0139205      0.0399957      
     1541      65      -312.157      -311.265      0.013719      1.09501      0.348401      0.0379611      
     1542      65      -312.163      -311.267      0.0137828      1.07708      0.297999      0.0375771      
     1543      65      -312.174      -311.271      0.0138888      1.0478      0.19107      0.0385168      
     1544      65      -312.188      -311.273      0.0140687      1.0153      0.16572      0.0412815      
     1545      65      -312.195      -311.274      0.0141581      0.999749      0.0782652      0.0407107      
     1546      65      -312.199      -311.275      0.0142218      0.991311      0.0692428      0.0404533      
     1547      65      -312.199      -311.275      0.014222      0.993247      0.0344469      0.0400564      
     1548      65      -312.199      -311.275      0.0142221      0.994578      0.0390021      0.0399414      
     1549      65      -312.301      -312.129      0.00265345      1.25432      1.54195      0.0438374      
     1550      65      -312.36      -312.219      0.00216655      0.664927      0.0591864      0.0302866      
     1551      65      -312.358      -312.219      0.00214345      0.670858      0.074289      0.0302218      
     1552      65      -312.358      -312.22      0.00213057      0.666329      0.0489227      0.0303202      
     1553      65      -312.357      -312.22      0.00211705      0.663093      0.0618018      0.0305299      
     1554      65      -312.357      -312.22      0.00210444      0.659542      0.038875      0.030573      
     1555      65      -312.357      -312.22      0.00209708      0.658826      0.0506678      0.0306659      
     1556      65      -312.356      -312.22      0.0020787      0.661626      0.044999      0.0305689      
     1557      65      -312.356      -312.22      0.00208429      0.660147      0.0335985      0.0305764      
     1558      65      -312.351      -312.199      0.0023463      0.765434      0.477116      0.0318111      
     1559      65      -312.355      -312.203      0.0023492      0.740512      0.425766      0.0326855      
     1560      65      -312.36      -312.21      0.0023215      0.686332      0.26312      0.0317075      
     1561      65      -312.363      -312.212      0.00231255      0.6829      0.272054      0.0323895      
     1562      65      -312.363      -312.216      0.00226805      0.654553      0.149627      0.031685      
     1563      65      -312.363      -312.217      0.00224493      0.666463      0.182942      0.031381      
     1564      65      -312.361      -312.218      0.00219976      0.658267      0.0831064      0.0306046      
     1565      65      -312.361      -312.218      0.00219033      0.661627      0.0924139      0.0305145      
     1566      65      -312.713      -312.236      0.00733388      1.51395      1.96141      0.0668674      
     1567      65      -312.792      -312.398      0.00606483      0.937132      0.0635705      0.0449456      
     1568      65      -312.791      -312.398      0.00604605      0.942395      0.073534      0.0444812      
     1569      65      -312.791      -312.398      0.00604284      0.939748      0.0322255      0.0442716      
     1570      65      -312.791      -312.398      0.00604229      0.939286      0.038998      0.0442424      
     1571      65      -312.792      -312.398      0.00605704      0.927846      0.0268252      0.0444415      
     1572      65      -312.792      -312.398      0.00605629      0.928439      0.0259254      0.0444448      
     1573      65      -312.781      -312.36      0.00648847      1.0162      0.748131      0.051853      
     1574      65      -312.788      -312.376      0.00634155      0.971407      0.55439      0.0482614      
     1575      65      -312.79      -312.388      0.00618823      0.974653      0.310452      0.0467146      
     1576      65      -312.786      -312.392      0.0060613      1.0255      0.244397      0.0457276      
     1577      65      -312.79      -312.395      0.00607706      0.984106      0.130222      0.0458502      
     1578      65      -312.792      -312.395      0.00609825      0.956893      0.130214      0.0461871      
     1579      65      -312.793      -312.396      0.00609486      0.945428      0.0906554      0.0456912      
     1580      65      -312.793      -312.397      0.00609352      0.932617      0.115305      0.0456254      
     1581      65      -312.278      -311.737      0.00832058      1.54971      1.61739      0.0434621      
     1582      65      -312.338      -311.825      0.00788963      0.823174      0.0728788      0.0412782      
     1583      65      -312.334      -311.826      0.00782217      0.820955      0.0914449      0.0413114      
     1584      65      -312.329      -311.826      0.00773086      0.835723      0.0572723      0.0412417      
     1585      65      -312.326      -311.826      0.00769099      0.843047      0.0621171      0.0411756      
     1586      65      -312.324      -311.826      0.00764989      0.847932      0.0412284      0.0411872      
     1587      65      -312.322      -311.827      0.00762286      0.851963      0.0566664      0.0411956      
     1588      65      -312.32      -311.827      0.00759625      0.843907      0.0353401      0.0411081      
     1589      65      -312.32      -311.827      0.00759248      0.842831      0.0391713      0.0411014      
     1590      65      -312.319      -311.827      0.00756831      0.850688      0.0233114      0.0410055      
     1591      65      -312.318      -311.827      0.00756165      0.852918      0.0284753      0.0409823      
     1592      65      -312.344      -311.808      0.00824351      0.903394      0.436481      0.0434494      
     1593      65      -312.349      -311.81      0.0082953      0.844202      0.424707      0.0458606      
     1594      65      -312.35      -311.817      0.00820779      0.837024      0.256669      0.0436656      
     1595      65      -312.349      -311.82      0.00814232      0.852355      0.240166      0.0422952      
     1596      65      -312.349      -311.823      0.00810272      0.817267      0.137355      0.0418033      
     1597      65      -312.348      -311.823      0.00807348      0.79439      0.150141      0.0413803      
     1598      65      -312.344      -311.825      0.00798674      0.819405      0.0948943      0.0412591      
     1599      65      -312.342      -311.825      0.00796319      0.828324      0.11603      0.041156      
     1600      65      -311.996      -311.613      0.00589617      0.88243      1.38939      0.0455988      
     1601      65      -312.024      -311.691      0.00512138      0.531292      0.10728      0.0236922      
     1602      65      -312.018      -311.693      0.00500116      0.578727      0.119684      0.0246111      
     1603      65      -312.016      -311.694      0.00494603      0.606617      0.14843      0.0251113      
     1604      65      -312.014      -311.696      0.00489398      0.623478      0.145733      0.025652      
     1605      65      -312.006      -311.7      0.00472252      0.695541      0.166436      0.0274897      
     1606      65      -312.007      -311.702      0.00469386      0.693931      0.146385      0.0278945      
     1607      65      -312.006      -311.707      0.00460716      0.703333      0.184115      0.0289342      
     1608      65      -312.007      -311.709      0.00457514      0.71023      0.151707      0.0290975      
     1609      65      -312.007      -311.715      0.00448692      0.750298      0.184718      0.0300189      
     1610      65      -311.999      -311.715      0.00436361      0.901114      0.510448      0.0333133      
     1611      65      -312.026      -311.673      0.00541699      0.520132      0.483687      0.0268938      
     1612      65      -312.006      -311.717      0.00444492      0.783785      0.263068      0.030662      
     1613      65      -312.006      -311.718      0.00442769      0.789949      0.248599      0.0305823      
     1614      65      -312.007      -311.722      0.00437992      0.812039      0.218311      0.0302641      
     1615      65      -312.005      -311.725      0.00430356      0.870356      0.241733      0.0299564      
     1616      65      -312.009      -311.727      0.00433002      0.826609      0.179753      0.0303224      
     1617      65      -312.016      -311.73      0.00439849      0.749113      0.202067      0.0315252      
     1618      65      -312.018      -311.732      0.00440347      0.755553      0.14031      0.0317649      
     1619      65      -312.021      -311.734      0.00442047      0.776488      0.146467      0.0328931      
     1620      65      -312.024      -311.735      0.0044418      0.782884      0.0909958      0.0323123      
     1621      65      -312.025      -311.735      0.00445701      0.791036      0.125067      0.0322934      
     1622      65      -312.027      -311.68      0.00534357      0.505919      0.352429      0.0229975      
     1623      65      -312.03      -311.736      0.00451592      0.759026      0.0910636      0.0323904      
     1624      65      -312.035      -311.737      0.00459247      0.722858      0.124549      0.0328691      
     1625      65      -312.039      -311.738      0.00462544      0.722083      0.0965582      0.0323431      
     1626      65      -312.042      -311.738      0.00467613      0.727855      0.166779      0.0317934      
     1627      65      -312.045      -311.739      0.00470623      0.721586      0.15915      0.0317868      
     1628      65      -312.053      -311.741      0.004799      0.707927      0.168419      0.031754      
     1629      65      -312.068      -311.743      0.00500052      0.707928      0.284113      0.0322434      
     1630      65      -312.1      -311.742      0.00551081      0.812652      0.607899      0.035513      
     1631      65      -312.087      -311.744      0.00528591      0.756963      0.474156      0.033863      
     1632      65      -312.089      -311.744      0.00530811      0.759425      0.479164      0.03393      
     1633      65      -312.028      -311.684      0.00529122      0.498552      0.206769      0.0213617      
     1634      65      -312.094      -311.745      0.0053754      0.768259      0.495084      0.0341501      
     1635      65      -312.105      -311.747      0.0055159      0.791403      0.528661      0.0346032      
     1636      65      -312.128      -311.749      0.00582692      0.853103      0.606339      0.0381241      
     1637      65      -312.176      -311.74      0.00669273      0.990685      0.84929      0.0495197      
     1638      65      -312.134      -311.75      0.00591515      0.870742      0.629494      0.0391805      
     1639      65      -312.143      -311.754      0.00597758      0.875219      0.589754      0.0393216      
     1640      65      -312.167      -311.765      0.00618236      0.906301      0.508858      0.040399      
     1641      65      -312.206      -311.766      0.00677417      1.01805      0.638476      0.0475322      
     1642      65      -312.186      -311.77      0.00639563      0.948277      0.509647      0.0431939      
     1643      65      -312.19      -311.776      0.006373      0.936715      0.439765      0.042107      
     1644      65      -312.027      -311.686      0.00524954      0.528386      0.192015      0.0218415      
     1645      65      -312.201      -311.789      0.00634356      0.922579      0.341976      0.0411787      
     1646      65      -312.208      -311.789      0.00645853      0.982125      0.704977      0.0413111      
     1647      65      -312.207      -311.793      0.00636726      0.936379      0.453129      0.0410215      
     1648      65      -312.215      -311.801      0.00636377      0.92648      0.345425      0.0405647      
     1649      65      -312.226      -311.81      0.00640663      0.939825      0.267831      0.0398694      
     1650      65      -312.227      -311.81      0.00641808      0.945493      0.28768      0.0399022      
     1651      65      -312.237      -311.814      0.00650636      0.915814      0.197583      0.0407239      
     1652      65      -312.249      -311.816      0.00665598      0.891007      0.236473      0.0422817      
     1653      65      -312.258      -311.82      0.00674824      0.918968      0.178047      0.0416214      
     1654      65      -312.264      -311.821      0.00682674      0.948832      0.254376      0.0418045      
     1655      65      -312.028      -311.688      0.00523364      0.510804      0.114219      0.021891      
     1656      65      -312.276      -311.823      0.00697179      0.911993      0.160249      0.0417699      
     1657      65      -312.291      -311.824      0.00718913      0.867608      0.14249      0.0417052      
     1658      65      -312.296      -311.825      0.00725039      0.865881      0.0898977      0.0409446      
     1659      65      -312.028      -311.688      0.00522209      0.501175      0.11161      0.0228311      
     1660      65      -312.027      -311.689      0.00519404      0.506014      0.0868535      0.0230319      
     1661      65      -312.025      -311.69      0.00515793      0.520982      0.122325      0.0235505      
     1662      65      -312.325      -312.385      0.000929373      1.74718      2.12467      0.0729327      
     1663      65      -312.464      -312.59      0.00193581      1.24919      0.0928865      0.0508576      
     1664      65      -312.465      -312.59      0.00192524      1.26005      0.108241      0.0507575      
     1665      65      -312.468      -312.591      0.00189098      1.24725      0.0706141      0.0512578      
     1666      65      -312.471      -312.592      0.00185095      1.23584      0.095323      0.0518146      
     1667      65      -312.473      -312.592      0.00183866      1.25729      0.0626851      0.0519439      
     1668      65      -312.474      -312.593      0.00182926      1.2737      0.0723721      0.0520603      
     1669      65      -312.477      -312.593      0.00178769      1.2546      0.0407745      0.052068      
     1670      65      -312.478      -312.593      0.00176865      1.24669      0.0542531      0.0520989      
     1671      65      -312.479      -312.594      0.00176609      1.26124      0.0349556      0.0521867      
     1672      65      -312.479      -312.594      0.00176463      1.26802      0.04355      0.0522252      
     1673      65      -312.407      -312.526      0.0018328      1.35767      0.833539      0.0572027      
     1674      65      -312.48      -312.594      0.00175746      1.2727      0.0333805      0.0523558      
     1675      65      -312.48      -312.594      0.00175448      1.27497      0.0445497      0.0524007      
     1676      65      -312.481      -312.594      0.00174139      1.2691      0.0291722      0.0523435      
     1677      65      -312.481      -312.594      0.00173617      1.26708      0.0363325      0.05232      
     1678      65      -312.414      -312.541      0.00196013      1.39721      0.758804      0.0567298      
     1679      65      -312.432      -312.565      0.00204174      1.31716      0.459611      0.0535354      
     1680      65      -312.442      -312.575      0.00204399      1.29805      0.456366      0.0514107      
     1681      65      -312.451      -312.584      0.0020415      1.29269      0.254691      0.051777      
     1682      65      -312.454      -312.585      0.00202685      1.31844      0.30935      0.0519982      
     1683      65      -312.462      -312.589      0.0019482      1.23648      0.161112      0.0511668      
     1684      65      -312.462      -312.589      0.00194824      1.23653      0.161294      0.0511734      
     1685      65      -312.546      -312.722      0.0027149      1.5255      2.01899      0.0500108      
     1686      65      -312.648      -312.866      0.00335479      0.694425      0.100665      0.0321704      
     1687      65      -312.649      -312.866      0.00333437      0.675304      0.116005      0.0325462      
     1688      65      -312.651      -312.867      0.00332743      0.672429      0.0722343      0.032578      
     1689      65      -312.652      -312.867      0.0033196      0.673279      0.0934903      0.0327858      
     1690      65      -312.652      -312.868      0.00332577      0.682043      0.0620977      0.0324617      
     1691      65      -312.652      -312.868      0.00332971      0.691671      0.0840654      0.0323267      
     1692      65      -312.654      -312.869      0.00331106      0.667133      0.0684174      0.0321992      
     1693      65      -312.654      -312.869      0.00330255      0.658117      0.0953515      0.0321688      
     1694      65      -312.655      -312.869      0.00330046      0.668132      0.0681704      0.0321353      
     1695      65      -312.655      -312.87      0.00329744      0.680381      0.0826157      0.0321452      
     1696      65      -312.624      -312.836      0.00326927      0.795138      0.583751      0.0350197      
     1697      65      -312.656      -312.87      0.00328957      0.67595      0.056987      0.0320652      
     1698      65      -312.657      -312.87      0.00328184      0.673202      0.0644829      0.0320667      
     1699      65      -312.658      -312.87      0.00327169      0.665645      0.0406774      0.0320081      
     1700      65      -312.628      -312.841      0.00327102      0.77201      0.546905      0.0347496      
     1701      65      -312.636      -312.852      0.00332439      0.729575      0.327016      0.0334213      
     1702      65      -312.64      -312.857      0.00332789      0.731205      0.314006      0.0350522      
     1703      65      -312.644      -312.861      0.00333858      0.681356      0.193904      0.033816      
     1704      65      -312.645      -312.862      0.00333501      0.661554      0.24388      0.0337503      
     1705      65      -312.645      -312.864      0.00337528      0.722329      0.156625      0.0319111      
     1706      65      -312.645      -312.864      0.00337508      0.721719      0.155316      0.0319237      
# s_vIn.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     1707      63      -302.559      -301.964      0.00945244      0.938179      1.2553      0.049545      
     1708      63      -302.653      -302.064      0.00935703      0.809712      0.14398      0.0292504      
     1709      63      -302.668      -302.065      0.00957668      0.875194      0.151879      0.031348      
     1710      63      -302.678      -302.067      0.00970414      0.910174      0.0675979      0.0320414      
     1711      63      -302.682      -302.067      0.00976705      0.927893      0.0729949      0.0324902      
     1712      63      -302.684      -302.067      0.00979467      0.939427      0.0315343      0.0324983      
     1713      63      -302.685      -302.067      0.00980822      0.945552      0.0317555      0.0325903      
     1714      63      -302.686      -302.067      0.00982087      0.950347      0.0141777      0.0327039      
     1715      63      -302.686      -302.067      0.00982057      0.950291      0.0139213      0.0327014      
     1716      63      -302.584      -302.016      0.009017      0.617048      0.52304      0.033065      
     1717      63      -302.586      -302.024      0.00892309      0.566613      0.393446      0.0262875      
     1718      63      -302.588      -302.032      0.00883143      0.47793      0.309776      0.0227795      
     1719      63      -302.592      -302.042      0.00872984      0.418098      0.333975      0.018497      
     1720      63      -302.592      -302.042      0.00872771      0.443349      0.390774      0.0178641      
     1721      63      -302.599      -302.049      0.00872506      0.462037      0.3084      0.0163092      
     1722      63      -302.627      -302.059      0.00900748      0.672798      0.232473      0.0243619      
     1723      63      -302.635      -302.06      0.00912548      0.732247      0.264032      0.0266371      
# s_vP.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     1724      63      -300.793      -300.842      0.000783565      0.830621      1.05112      0.0382519      
     1725      63      -300.784      -300.904      0.00191114      0.319901      0.0352566      0.0191194      
     1726      63      -300.784      -300.904      0.00191183      0.318419      0.0375544      0.0191459      
     1727      63      -300.784      -300.904      0.00191842      0.317136      0.0227948      0.0189178      
     1728      63      -300.783      -300.904      0.00192324      0.316791      0.0288928      0.0187471      
     1729      63      -300.783      -300.904      0.00192938      0.317262      0.0185952      0.0185645      
     1730      63      -300.783      -300.904      0.00193203      0.317793      0.0238362      0.0185181      
     1731      63      -300.812      -300.88      0.00107517      0.608807      0.47681      0.0313535      
     1732      63      -300.816      -300.887      0.00114119      0.553671      0.326219      0.0315661      
     1733      63      -300.814      -300.892      0.00124519      0.513821      0.227271      0.0296447      
     1734      63      -300.808      -300.895      0.00137556      0.483221      0.272027      0.0286051      
     1735      63      -300.802      -300.899      0.00153818      0.43671      0.188996      0.0258641      
     1736      63      -300.79      -300.902      0.00178461      0.392615      0.181205      0.0219464      
     1737      63      -300.786      -300.904      0.00187655      0.348726      0.0741605      0.0199053      
     1738      63      -300.784      -300.904      0.00190042      0.338956      0.0763759      0.0194722      
     1739      63      -300.615      -300.736      0.00192625      1.40565      1.69976      0.0489122      
     1740      63      -300.713      -300.901      0.0029784      0.572039      0.0950413      0.0226356      
     1741      63      -300.714      -300.901      0.00297087      0.556147      0.119374      0.0230887      
     1742      63      -300.716      -300.902      0.00296427      0.540168      0.0739006      0.0220266      
     1743      63      -300.717      -300.903      0.00295498      0.530925      0.0854747      0.0212407      
     1744      63      -300.719      -300.903      0.00291905      0.518447      0.0623471      0.021285      
     1745      63      -300.72      -300.903      0.00290641      0.515795      0.0806688      0.0213964      
     1746      63      -300.724      -300.904      0.00286044      0.510064      0.0665331      0.0207786      
     1747      63      -300.73      -300.904      0.00276562      0.503137      0.106552      0.0197097      
     1748      63      -300.733      -300.905      0.00272437      0.492745      0.08556      0.0196      
     1749      63      -300.741      -300.905      0.00260392      0.465384      0.0656818      0.019446      
     1750      63      -300.676      -300.833      0.00248615      0.992207      0.769693      0.0364883      
     1751      63      -300.754      -300.904      0.00237793      0.42997      0.19595      0.0208853      
     1752      63      -300.746      -300.905      0.00253207      0.451547      0.0951464      0.01971      
     1753      63      -300.75      -300.905      0.00246927      0.437831      0.065999      0.0195674      
     1754      63      -300.756      -300.905      0.00237388      0.421873      0.0828399      0.0198525      
     1755      63      -300.759      -300.906      0.00232087      0.415234      0.0632707      0.0195864      
     1756      63      -300.763      -300.905      0.00226145      0.411506      0.0908559      0.019453      
     1757      63      -300.766      -300.906      0.00221354      0.400075      0.0694182      0.0197364      
     1758      63      -300.771      -300.906      0.00214369      0.386773      0.0828852      0.0202084      
     1759      63      -300.776      -300.904      0.00202742      0.380519      0.192851      0.0210348      
     1760      63      -300.774      -300.905      0.00208137      0.380138      0.1335      0.0206471      
     1761      63      -300.69      -300.851      0.00254184      0.905871      0.621396      0.0351734      
     1762      63      -300.775      -300.905      0.00206189      0.374409      0.125629      0.0204542      
     1763      63      -300.778      -300.905      0.0020131      0.360248      0.110705      0.0198207      
     1764      63      -300.699      -300.868      0.00267238      0.849152      0.428255      0.031759      
     1765      63      -300.703      -300.879      0.00278545      0.840246      0.462371      0.0303511      
     1766      63      -300.709      -300.89      0.00288198      0.751318      0.275871      0.0274336      
     1767      63      -300.709      -300.895      0.00294004      0.690432      0.259114      0.0264275      
     1768      63      -300.711      -300.899      0.0029753      0.631564      0.14116      0.0231655      
     1769      63      -300.711      -300.899      0.00298127      0.610879      0.166382      0.0222695      
     1770      63      -300.615      -300.736      0.00192625      1.40565      1.69976      0.0489122      
     1771      63      -300.713      -300.901      0.0029784      0.572039      0.0950413      0.0226356      
     1772      63      -300.714      -300.901      0.00297087      0.556147      0.119374      0.0230887      
     1773      63      -300.716      -300.902      0.00296427      0.540168      0.0739006      0.0220266      
     1774      63      -300.717      -300.903      0.00295498      0.530925      0.0854747      0.0212407      
     1775      63      -300.719      -300.903      0.00291905      0.518447      0.0623471      0.021285      
     1776      63      -300.72      -300.903      0.00290641      0.515795      0.0806688      0.0213964      
     1777      63      -300.724      -300.904      0.00286044      0.510064      0.0665331      0.0207786      
     1778      63      -300.73      -300.904      0.00276562      0.503137      0.106552      0.0197097      
     1779      63      -300.733      -300.905      0.00272437      0.492745      0.08556      0.0196      
     1780      63      -300.741      -300.905      0.00260392      0.465384      0.0656818      0.019446      
     1781      63      -300.676      -300.833      0.00248615      0.992207      0.769693      0.0364883      
     1782      63      -300.754      -300.904      0.00237793      0.42997      0.19595      0.0208853      
     1783      63      -300.746      -300.905      0.00253207      0.451547      0.0951464      0.01971      
     1784      63      -300.75      -300.905      0.00246927      0.437831      0.065999      0.0195674      
     1785      63      -300.756      -300.905      0.00237388      0.421873      0.0828399      0.0198525      
     1786      63      -300.759      -300.906      0.00232087      0.415234      0.0632707      0.0195864      
     1787      63      -300.763      -300.905      0.00226145      0.411506      0.0908559      0.019453      
     1788      63      -300.766      -300.906      0.00221354      0.400075      0.0694182      0.0197364      
     1789      63      -300.771      -300.906      0.00214369      0.386773      0.0828852      0.0202084      
     1790      63      -300.776      -300.904      0.00202742      0.380519      0.192851      0.0210348      
     1791      63      -300.774      -300.905      0.00208137      0.380138      0.1335      0.0206471      
     1792      63      -300.69      -300.851      0.00254184      0.905871      0.621396      0.0351734      
     1793      63      -300.775      -300.905      0.00206189      0.374409      0.125629      0.0204542      
     1794      63      -300.778      -300.905      0.0020131      0.360248      0.110705      0.0198207      
     1795      63      -300.699      -300.868      0.00267238      0.849152      0.428255      0.031759      
     1796      63      -300.703      -300.879      0.00278545      0.840246      0.462371      0.0303511      
     1797      63      -300.709      -300.89      0.00288198      0.751318      0.275871      0.0274336      
     1798      63      -300.709      -300.895      0.00294004      0.690432      0.259114      0.0264275      
     1799      63      -300.711      -300.899      0.0029753      0.631564      0.14116      0.0231655      
     1800      63      -300.711      -300.899      0.00298127      0.610879      0.166382      0.0222695      
# s_vv.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     1801      62      -295.278      -294.846      0.00696007      1.47058      1.93687      0.072865      
     1802      62      -295.577      -295.054      0.00844712      1.11178      0.080419      0.0497159      
     1803      62      -295.576      -295.054      0.00842837      1.11046      0.073056      0.0497123      
     1804      62      -295.581      -295.054      0.00849565      1.11668      0.0417758      0.0500432      
     1805      62      -295.583      -295.054      0.00852662      1.12002      0.0485178      0.0501676      
     1806      62      -295.586      -295.054      0.00857406      1.12319      0.0291015      0.0503008      
     1807      62      -295.586      -295.054      0.00858873      1.12444      0.0374658      0.0503312      
     1808      62      -295.589      -295.054      0.00863656      1.12945      0.0277012      0.0505501      
     1809      62      -295.591      -295.054      0.00866797      1.13284      0.0320268      0.0506807      
